id,date_time,year,month,mdate,day,time,sensor_id,sensor_name,hourly_counts
1683308,11/21/2016 8:00,2016,November,21,Monday,8,10,Victoria Point,574
1683309,11/21/2016 8:00,2016,November,21,Monday,8,11,Waterfront City,75
1683310,11/21/2016 8:00,2016,November,21,Monday,8,12,New Quay,264
1683311,11/21/2016 8:00,2016,November,21,Monday,8,13,Flagstaff Station,5021
1683312,11/21/2016 8:00,2016,November,21,Monday,8,14,Sandridge Bridge,1203
1683313,11/21/2016 8:00,2016,November,21,Monday,8,15,State Library,712
1683314,11/21/2016 8:00,2016,November,21,Monday,8,17,Collins Place (South),1921
1683315,11/21/2016 8:00,2016,November,21,Monday,8,18,Collins Place (North),1860
1683316,11/21/2016 8:00,2016,November,21,Monday,8,19,Chinatown-Swanston St (North),220
1683317,11/21/2016 8:00,2016,November,21,Monday,8,20,Chinatown-Lt Bourke St (South),118
1683318,11/21/2016 8:00,2016,November,21,Monday,8,21,Bourke St-Russell St (West),341
1683319,11/21/2016 8:00,2016,November,21,Monday,8,24,Spencer St-Collins St (North),4190
1683320,11/21/2016 8:00,2016,November,21,Monday,8,25,Melbourne Convention Exhibition Centre,1034
1683321,11/21/2016 8:00,2016,November,21,Monday,8,26,QV Market-Elizabeth St (West),479
1683322,11/21/2016 8:00,2016,November,21,Monday,8,27,QV Market-Peel St,137
1683323,11/21/2016 8:00,2016,November,21,Monday,8,28,The Arts Centre,1826
1683324,11/21/2016 8:00,2016,November,21,Monday,8,29,St Kilda Rd-Alexandra Gardens,523
1683325,11/21/2016 8:00,2016,November,21,Monday,8,30,Lonsdale St (South),332
1683326,11/21/2016 8:00,2016,November,21,Monday,8,31,Lygon St (West),156
1683327,11/21/2016 8:00,2016,November,21,Monday,8,32,City Square,1463
1683328,11/21/2016 8:00,2016,November,21,Monday,8,33,Flinders St-Spring St (West),570
1683329,11/21/2016 8:00,2016,November,21,Monday,8,34,Flinders St-Spark La,233
1683330,11/21/2016 8:00,2016,November,21,Monday,8,35,Southbank,3443
1683331,11/21/2016 8:00,2016,November,21,Monday,8,36,Queen St (West),670
1683332,11/21/2016 8:00,2016,November,21,Monday,8,37,Lygon St (East),207
1683333,11/21/2016 8:00,2016,November,21,Monday,8,38,Flinders St-Swanston St (West),3400
1683334,11/21/2016 8:00,2016,November,21,Monday,8,39,Alfred Place,559
1683335,11/21/2016 8:00,2016,November,21,Monday,8,40,Lonsdale St-Spring St (West),673
1683336,11/21/2016 8:00,2016,November,21,Monday,8,42,Grattan St-Swanston St (West),307
1683337,11/21/2016 8:00,2016,November,21,Monday,8,43,Monash Rd-Swanston St (West),192
1683338,11/21/2016 8:00,2016,November,21,Monday,8,44,Tin Alley-Swanston St (West),138
1683339,11/21/2016 8:00,2016,November,21,Monday,8,53,Collins St (North),851
1683340,11/21/2016 9:00,2016,November,21,Monday,9,1,Bourke Street Mall (North),938
1683341,11/21/2016 9:00,2016,November,21,Monday,9,2,Bourke Street Mall (South),811
1683342,11/21/2016 9:00,2016,November,21,Monday,9,5,Princes Bridge,1213
1683343,11/21/2016 9:00,2016,November,21,Monday,9,6,Flinders Street Station Underpass,2021
1683344,11/21/2016 9:00,2016,November,21,Monday,9,8,Webb Bridge,367
1683345,11/21/2016 9:00,2016,November,21,Monday,9,9,Southern Cross Station,1485
1683346,11/21/2016 9:00,2016,November,21,Monday,9,10,Victoria Point,319
1683347,11/21/2016 9:00,2016,November,21,Monday,9,11,Waterfront City,30
1683348,11/21/2016 9:00,2016,November,21,Monday,9,12,New Quay,136
1683349,11/21/2016 9:00,2016,November,21,Monday,9,13,Flagstaff Station,2696
1683350,11/21/2016 9:00,2016,November,21,Monday,9,14,Sandridge Bridge,551
1683351,11/21/2016 9:00,2016,November,21,Monday,9,15,State Library,656
1683352,11/21/2016 9:00,2016,November,21,Monday,9,17,Collins Place (South),1274
1683353,11/21/2016 9:00,2016,November,21,Monday,9,18,Collins Place (North),1044
1683354,11/21/2016 9:00,2016,November,21,Monday,9,19,Chinatown-Swanston St (North),202
1683355,11/21/2016 9:00,2016,November,21,Monday,9,20,Chinatown-Lt Bourke St (South),205
1683356,11/21/2016 9:00,2016,November,21,Monday,9,21,Bourke St-Russell St (West),312
1683357,11/21/2016 9:00,2016,November,21,Monday,9,24,Spencer St-Collins St (North),2482
1683358,11/21/2016 9:00,2016,November,21,Monday,9,25,Melbourne Convention Exhibition Centre,593
1683359,11/21/2016 9:00,2016,November,21,Monday,9,26,QV Market-Elizabeth St (West),499
1683360,11/21/2016 9:00,2016,November,21,Monday,9,27,QV Market-Peel St,89
1683361,11/21/2016 9:00,2016,November,21,Monday,9,28,The Arts Centre,1025
1683362,11/21/2016 9:00,2016,November,21,Monday,9,29,St Kilda Rd-Alexandra Gardens,288
1683363,11/21/2016 9:00,2016,November,21,Monday,9,30,Lonsdale St (South),304
1683364,11/21/2016 9:00,2016,November,21,Monday,9,31,Lygon St (West),196
1683365,11/21/2016 9:00,2016,November,21,Monday,9,32,City Square,952
1683366,11/21/2016 9:00,2016,November,21,Monday,9,33,Flinders St-Spring St (West),431
1683367,11/21/2016 9:00,2016,November,21,Monday,9,34,Flinders St-Spark La,193
1683368,11/21/2016 9:00,2016,November,21,Monday,9,35,Southbank,1745
1683369,11/21/2016 9:00,2016,November,21,Monday,9,36,Queen St (West),560
1683370,11/21/2016 9:00,2016,November,21,Monday,9,37,Lygon St (East),200
1683371,11/21/2016 9:00,2016,November,21,Monday,9,38,Flinders St-Swanston St (West),2465
1683372,11/21/2016 9:00,2016,November,21,Monday,9,39,Alfred Place,438
1683373,11/21/2016 9:00,2016,November,21,Monday,9,40,Lonsdale St-Spring St (West),514
1683374,11/21/2016 9:00,2016,November,21,Monday,9,42,Grattan St-Swanston St (West),310
1683375,11/21/2016 9:00,2016,November,21,Monday,9,43,Monash Rd-Swanston St (West),377
1683376,11/21/2016 9:00,2016,November,21,Monday,9,44,Tin Alley-Swanston St (West),150
1683377,11/21/2016 9:00,2016,November,21,Monday,9,53,Collins St (North),840
1683378,11/21/2016 10:00,2016,November,21,Monday,10,1,Bourke Street Mall (North),1567
1683379,11/21/2016 10:00,2016,November,21,Monday,10,2,Bourke Street Mall (South),1206
1683380,11/21/2016 10:00,2016,November,21,Monday,10,5,Princes Bridge,1654
1683381,11/21/2016 10:00,2016,November,21,Monday,10,6,Flinders Street Station Underpass,1318
1683382,11/21/2016 10:00,2016,November,21,Monday,10,8,Webb Bridge,168
1683383,11/21/2016 10:00,2016,November,21,Monday,10,9,Southern Cross Station,551
1683384,11/21/2016 10:00,2016,November,21,Monday,10,10,Victoria Point,226
1683385,11/21/2016 10:00,2016,November,21,Monday,10,11,Waterfront City,21
1683386,11/21/2016 10:00,2016,November,21,Monday,10,12,New Quay,100
1683387,11/21/2016 10:00,2016,November,21,Monday,10,13,Flagstaff Station,1024
1683388,11/21/2016 10:00,2016,November,21,Monday,10,14,Sandridge Bridge,443
1683389,11/21/2016 10:00,2016,November,21,Monday,10,15,State Library,717
1683390,11/21/2016 10:00,2016,November,21,Monday,10,17,Collins Place (South),721
1683391,11/21/2016 10:00,2016,November,21,Monday,10,18,Collins Place (North),466
1683392,11/21/2016 10:00,2016,November,21,Monday,10,19,Chinatown-Swanston St (North),386
1683393,11/21/2016 10:00,2016,November,21,Monday,10,20,Chinatown-Lt Bourke St (South),251
1683394,11/21/2016 10:00,2016,November,21,Monday,10,21,Bourke St-Russell St (West),490
1683395,11/21/2016 10:00,2016,November,21,Monday,10,24,Spencer St-Collins St (North),1834
1683396,11/21/2016 10:00,2016,November,21,Monday,10,25,Melbourne Convention Exhibition Centre,506
1683397,11/21/2016 10:00,2016,November,21,Monday,10,26,QV Market-Elizabeth St (West),421
1683398,11/21/2016 10:00,2016,November,21,Monday,10,27,QV Market-Peel St,71
1683399,11/21/2016 10:00,2016,November,21,Monday,10,28,The Arts Centre,1252
1683400,11/21/2016 10:00,2016,November,21,Monday,10,29,St Kilda Rd-Alexandra Gardens,408
1683401,11/21/2016 10:00,2016,November,21,Monday,10,30,Lonsdale St (South),383
1683402,11/21/2016 10:00,2016,November,21,Monday,10,31,Lygon St (West),225
1683403,11/21/2016 10:00,2016,November,21,Monday,10,32,City Square,943
1683404,11/21/2016 10:00,2016,November,21,Monday,10,33,Flinders St-Spring St (West),148
1683405,11/21/2016 10:00,2016,November,21,Monday,10,34,Flinders St-Spark La,119
1683406,11/21/2016 10:00,2016,November,21,Monday,10,35,Southbank,1259
1683407,11/21/2016 10:00,2016,November,21,Monday,10,36,Queen St (West),522
1683408,11/21/2016 10:00,2016,November,21,Monday,10,37,Lygon St (East),222
1683409,11/21/2016 10:00,2016,November,21,Monday,10,38,Flinders St-Swanston St (West),2559
1683410,11/21/2016 10:00,2016,November,21,Monday,10,39,Alfred Place,353
1683411,11/21/2016 10:00,2016,November,21,Monday,10,40,Lonsdale St-Spring St (West),459
1683412,11/21/2016 10:00,2016,November,21,Monday,10,42,Grattan St-Swanston St (West),357
1683413,11/21/2016 10:00,2016,November,21,Monday,10,43,Monash Rd-Swanston St (West),227
1683414,11/21/2016 10:00,2016,November,21,Monday,10,44,Tin Alley-Swanston St (West),113
1683415,11/21/2016 10:00,2016,November,21,Monday,10,53,Collins St (North),1031
1683416,11/21/2016 11:00,2016,November,21,Monday,11,1,Bourke Street Mall (North),2108
1683417,11/21/2016 11:00,2016,November,21,Monday,11,2,Bourke Street Mall (South),1776
1683418,11/21/2016 11:00,2016,November,21,Monday,11,5,Princes Bridge,1224
1683419,11/21/2016 11:00,2016,November,21,Monday,11,6,Flinders Street Station Underpass,1309
1683420,11/21/2016 11:00,2016,November,21,Monday,11,8,Webb Bridge,394
1683421,11/21/2016 11:00,2016,November,21,Monday,11,9,Southern Cross Station,497
1683422,11/21/2016 11:00,2016,November,21,Monday,11,10,Victoria Point,264
1683423,11/21/2016 11:00,2016,November,21,Monday,11,11,Waterfront City,119
1683424,11/21/2016 11:00,2016,November,21,Monday,11,12,New Quay,136
1683425,11/21/2016 11:00,2016,November,21,Monday,11,13,Flagstaff Station,854
1683426,11/21/2016 11:00,2016,November,21,Monday,11,14,Sandridge Bridge,443
1683427,11/21/2016 11:00,2016,November,21,Monday,11,15,State Library,944
1683428,11/21/2016 11:00,2016,November,21,Monday,11,17,Collins Place (South),640
1683429,11/21/2016 11:00,2016,November,21,Monday,11,18,Collins Place (North),434
1683430,11/21/2016 11:00,2016,November,21,Monday,11,19,Chinatown-Swanston St (North),532
1683431,11/21/2016 11:00,2016,November,21,Monday,11,20,Chinatown-Lt Bourke St (South),286
1683432,11/21/2016 11:00,2016,November,21,Monday,11,21,Bourke St-Russell St (West),527
1683433,11/21/2016 11:00,2016,November,21,Monday,11,24,Spencer St-Collins St (North),1496
1683434,11/21/2016 11:00,2016,November,21,Monday,11,25,Melbourne Convention Exhibition Centre,547
1683435,11/21/2016 11:00,2016,November,21,Monday,11,26,QV Market-Elizabeth St (West),495
1683436,11/21/2016 11:00,2016,November,21,Monday,11,27,QV Market-Peel St,115
1683437,11/21/2016 11:00,2016,November,21,Monday,11,28,The Arts Centre,1032
1683438,11/21/2016 11:00,2016,November,21,Monday,11,29,St Kilda Rd-Alexandra Gardens,532
1683439,11/21/2016 11:00,2016,November,21,Monday,11,30,Lonsdale St (South),442
1683440,11/21/2016 11:00,2016,November,21,Monday,11,31,Lygon St (West),166
1683441,11/21/2016 11:00,2016,November,21,Monday,11,32,City Square,1088
1683442,11/21/2016 11:00,2016,November,21,Monday,11,33,Flinders St-Spring St (West),193
1683443,11/21/2016 11:00,2016,November,21,Monday,11,34,Flinders St-Spark La,135
1683444,11/21/2016 11:00,2016,November,21,Monday,11,35,Southbank,1472
1683445,11/21/2016 11:00,2016,November,21,Monday,11,36,Queen St (West),563
1683446,11/21/2016 11:00,2016,November,21,Monday,11,37,Lygon St (East),190
1683447,11/21/2016 11:00,2016,November,21,Monday,11,38,Flinders St-Swanston St (West),2718
1683448,11/21/2016 11:00,2016,November,21,Monday,11,39,Alfred Place,389
1683449,11/21/2016 11:00,2016,November,21,Monday,11,40,Lonsdale St-Spring St (West),406
1683450,11/21/2016 11:00,2016,November,21,Monday,11,42,Grattan St-Swanston St (West),357
1683451,11/21/2016 11:00,2016,November,21,Monday,11,43,Monash Rd-Swanston St (West),203
1683452,11/21/2016 11:00,2016,November,21,Monday,11,44,Tin Alley-Swanston St (West),73
1683453,11/21/2016 11:00,2016,November,21,Monday,11,53,Collins St (North),1235
1683454,11/21/2016 12:00,2016,November,21,Monday,12,1,Bourke Street Mall (North),3114
1683455,11/21/2016 12:00,2016,November,21,Monday,12,2,Bourke Street Mall (South),3082
1683456,11/21/2016 12:00,2016,November,21,Monday,12,5,Princes Bridge,2172
1683457,11/21/2016 12:00,2016,November,21,Monday,12,6,Flinders Street Station Underpass,1946
1683458,11/21/2016 12:00,2016,November,21,Monday,12,8,Webb Bridge,409
1683459,11/21/2016 12:00,2016,November,21,Monday,12,9,Southern Cross Station,1163
1683460,11/21/2016 12:00,2016,November,21,Monday,12,10,Victoria Point,470
1683461,11/21/2016 12:00,2016,November,21,Monday,12,11,Waterfront City,146
1683462,11/21/2016 12:00,2016,November,21,Monday,12,12,New Quay,280
1683463,11/21/2016 12:00,2016,November,21,Monday,12,13,Flagstaff Station,1196
1683464,11/21/2016 12:00,2016,November,21,Monday,12,14,Sandridge Bridge,551
1683465,11/21/2016 12:00,2016,November,21,Monday,12,15,State Library,1430
1683466,11/21/2016 12:00,2016,November,21,Monday,12,17,Collins Place (South),1578
1683467,11/21/2016 12:00,2016,November,21,Monday,12,18,Collins Place (North),609
1683468,11/21/2016 12:00,2016,November,21,Monday,12,19,Chinatown-Swanston St (North),1069
1683469,11/21/2016 12:00,2016,November,21,Monday,12,20,Chinatown-Lt Bourke St (South),586
1683470,11/21/2016 12:00,2016,November,21,Monday,12,21,Bourke St-Russell St (West),1148
1683471,11/21/2016 12:00,2016,November,21,Monday,12,24,Spencer St-Collins St (North),2329
1683472,11/21/2016 12:00,2016,November,21,Monday,12,25,Melbourne Convention Exhibition Centre,721
1683473,11/21/2016 12:00,2016,November,21,Monday,12,26,QV Market-Elizabeth St (West),912
1683474,11/21/2016 12:00,2016,November,21,Monday,12,27,QV Market-Peel St,130
1683475,11/21/2016 12:00,2016,November,21,Monday,12,28,The Arts Centre,1914
1683476,11/21/2016 12:00,2016,November,21,Monday,12,29,St Kilda Rd-Alexandra Gardens,750
1683477,11/21/2016 12:00,2016,November,21,Monday,12,30,Lonsdale St (South),921
1683478,11/21/2016 12:00,2016,November,21,Monday,12,31,Lygon St (West),466
1683479,11/21/2016 12:00,2016,November,21,Monday,12,32,City Square,1490
1683480,11/21/2016 12:00,2016,November,21,Monday,12,33,Flinders St-Spring St (West),298
1683481,11/21/2016 12:00,2016,November,21,Monday,12,34,Flinders St-Spark La,221
1683482,11/21/2016 12:00,2016,November,21,Monday,12,35,Southbank,2824
1683483,11/21/2016 12:00,2016,November,21,Monday,12,36,Queen St (West),913
1683484,11/21/2016 12:00,2016,November,21,Monday,12,37,Lygon St (East),449
1683485,11/21/2016 12:00,2016,November,21,Monday,12,38,Flinders St-Swanston St (West),3465
1683486,11/21/2016 12:00,2016,November,21,Monday,12,39,Alfred Place,988
1683487,11/21/2016 12:00,2016,November,21,Monday,12,40,Lonsdale St-Spring St (West),698
1683488,11/21/2016 12:00,2016,November,21,Monday,12,42,Grattan St-Swanston St (West),396
1683489,11/21/2016 12:00,2016,November,21,Monday,12,43,Monash Rd-Swanston St (West),250
1683490,11/21/2016 12:00,2016,November,21,Monday,12,44,Tin Alley-Swanston St (West),106
1683491,11/21/2016 12:00,2016,November,21,Monday,12,53,Collins St (North),2052
1683492,11/21/2016 13:00,2016,November,21,Monday,13,1,Bourke Street Mall (North),3353
1683493,11/21/2016 13:00,2016,November,21,Monday,13,2,Bourke Street Mall (South),3208
1683494,11/21/2016 13:00,2016,November,21,Monday,13,5,Princes Bridge,1820
1683495,11/21/2016 13:00,2016,November,21,Monday,13,6,Flinders Street Station Underpass,2042
1683496,11/21/2016 13:00,2016,November,21,Monday,13,8,Webb Bridge,380
1683497,11/21/2016 13:00,2016,November,21,Monday,13,9,Southern Cross Station,952
1683498,11/21/2016 13:00,2016,November,21,Monday,13,10,Victoria Point,370
1683499,11/21/2016 13:00,2016,November,21,Monday,13,11,Waterfront City,143
1683500,11/21/2016 13:00,2016,November,21,Monday,13,12,New Quay,285
1683501,11/21/2016 13:00,2016,November,21,Monday,13,13,Flagstaff Station,1416
1683502,11/21/2016 13:00,2016,November,21,Monday,13,14,Sandridge Bridge,457
1683503,11/21/2016 13:00,2016,November,21,Monday,13,15,State Library,1577
1683504,11/21/2016 13:00,2016,November,21,Monday,13,17,Collins Place (South),1548
1683505,11/21/2016 13:00,2016,November,21,Monday,13,18,Collins Place (North),666
1683506,11/21/2016 13:00,2016,November,21,Monday,13,19,Chinatown-Swanston St (North),1057
1683507,11/21/2016 13:00,2016,November,21,Monday,13,20,Chinatown-Lt Bourke St (South),514
1683508,11/21/2016 13:00,2016,November,21,Monday,13,21,Bourke St-Russell St (West),1105
1683509,11/21/2016 13:00,2016,November,21,Monday,13,24,Spencer St-Collins St (North),2198
1683510,11/21/2016 13:00,2016,November,21,Monday,13,25,Melbourne Convention Exhibition Centre,790
1683511,11/21/2016 13:00,2016,November,21,Monday,13,26,QV Market-Elizabeth St (West),886
1683512,11/21/2016 13:00,2016,November,21,Monday,13,27,QV Market-Peel St,150
1683513,11/21/2016 13:00,2016,November,21,Monday,13,28,The Arts Centre,1540
1683514,11/21/2016 13:00,2016,November,21,Monday,13,29,St Kilda Rd-Alexandra Gardens,837
1683515,11/21/2016 13:00,2016,November,21,Monday,13,30,Lonsdale St (South),938
1683516,11/21/2016 13:00,2016,November,21,Monday,13,31,Lygon St (West),474
1683517,11/21/2016 13:00,2016,November,21,Monday,13,32,City Square,1738
1683518,11/21/2016 13:00,2016,November,21,Monday,13,33,Flinders St-Spring St (West),332
1683519,11/21/2016 13:00,2016,November,21,Monday,13,34,Flinders St-Spark La,239
1683520,11/21/2016 13:00,2016,November,21,Monday,13,35,Southbank,2853
1683521,11/21/2016 13:00,2016,November,21,Monday,13,36,Queen St (West),950
1683522,11/21/2016 13:00,2016,November,21,Monday,13,37,Lygon St (East),377
1683523,11/21/2016 13:00,2016,November,21,Monday,13,38,Flinders St-Swanston St (West),3704
1683524,11/21/2016 13:00,2016,November,21,Monday,13,39,Alfred Place,933
1683525,11/21/2016 13:00,2016,November,21,Monday,13,40,Lonsdale St-Spring St (West),741
1683526,11/21/2016 13:00,2016,November,21,Monday,13,42,Grattan St-Swanston St (West),481
1683527,11/21/2016 13:00,2016,November,21,Monday,13,43,Monash Rd-Swanston St (West),296
1683528,11/21/2016 13:00,2016,November,21,Monday,13,44,Tin Alley-Swanston St (West),171
1683529,11/21/2016 13:00,2016,November,21,Monday,13,53,Collins St (North),2232
1683530,11/21/2016 14:00,2016,November,21,Monday,14,1,Bourke Street Mall (North),2467
1683531,11/21/2016 14:00,2016,November,21,Monday,14,2,Bourke Street Mall (South),2322
1683532,11/21/2016 14:00,2016,November,21,Monday,14,5,Princes Bridge,1828
1683533,11/21/2016 14:00,2016,November,21,Monday,14,6,Flinders Street Station Underpass,1674
1683534,11/21/2016 14:00,2016,November,21,Monday,14,8,Webb Bridge,152
1683535,11/21/2016 14:00,2016,November,21,Monday,14,9,Southern Cross Station,616
1683536,11/21/2016 14:00,2016,November,21,Monday,14,10,Victoria Point,270
1683537,11/21/2016 14:00,2016,November,21,Monday,14,11,Waterfront City,56
1683538,11/21/2016 14:00,2016,November,21,Monday,14,12,New Quay,137
1683539,11/21/2016 14:00,2016,November,21,Monday,14,13,Flagstaff Station,1034
1683540,11/21/2016 14:00,2016,November,21,Monday,14,14,Sandridge Bridge,488
1683541,11/21/2016 14:00,2016,November,21,Monday,14,15,State Library,1408
1683542,11/21/2016 14:00,2016,November,21,Monday,14,17,Collins Place (South),741
1683543,11/21/2016 14:00,2016,November,21,Monday,14,18,Collins Place (North),465
1683544,11/21/2016 14:00,2016,November,21,Monday,14,19,Chinatown-Swanston St (North),895
1683545,11/21/2016 14:00,2016,November,21,Monday,14,20,Chinatown-Lt Bourke St (South),440
1683546,11/21/2016 14:00,2016,November,21,Monday,14,21,Bourke St-Russell St (West),713
1683547,11/21/2016 14:00,2016,November,21,Monday,14,24,Spencer St-Collins St (North),1708
1683548,11/21/2016 14:00,2016,November,21,Monday,14,25,Melbourne Convention Exhibition Centre,645
1683549,11/21/2016 14:00,2016,November,21,Monday,14,26,QV Market-Elizabeth St (West),507
1683550,11/21/2016 14:00,2016,November,21,Monday,14,27,QV Market-Peel St,90
1683551,11/21/2016 14:00,2016,November,21,Monday,14,28,The Arts Centre,1517
1683552,11/21/2016 14:00,2016,November,21,Monday,14,29,St Kilda Rd-Alexandra Gardens,696
1683553,11/21/2016 14:00,2016,November,21,Monday,14,30,Lonsdale St (South),633
1683554,11/21/2016 14:00,2016,November,21,Monday,14,31,Lygon St (West),316
1683555,11/21/2016 14:00,2016,November,21,Monday,14,32,City Square,1436
1683556,11/21/2016 14:00,2016,November,21,Monday,14,33,Flinders St-Spring St (West),223
1683557,11/21/2016 14:00,2016,November,21,Monday,14,34,Flinders St-Spark La,171
1683558,11/21/2016 14:00,2016,November,21,Monday,14,35,Southbank,1756
1683559,11/21/2016 14:00,2016,November,21,Monday,14,36,Queen St (West),621
1683560,11/21/2016 14:00,2016,November,21,Monday,14,37,Lygon St (East),221
1683561,11/21/2016 14:00,2016,November,21,Monday,14,38,Flinders St-Swanston St (West),3677
1683562,11/21/2016 14:00,2016,November,21,Monday,14,39,Alfred Place,408
1683563,11/21/2016 14:00,2016,November,21,Monday,14,40,Lonsdale St-Spring St (West),565
1683564,11/21/2016 14:00,2016,November,21,Monday,14,42,Grattan St-Swanston St (West),318
1683565,11/21/2016 14:00,2016,November,21,Monday,14,43,Monash Rd-Swanston St (West),244
1683566,11/21/2016 14:00,2016,November,21,Monday,14,44,Tin Alley-Swanston St (West),102
1683567,11/21/2016 14:00,2016,November,21,Monday,14,53,Collins St (North),1611
1683568,11/21/2016 15:00,2016,November,21,Monday,15,1,Bourke Street Mall (North),2320
1683569,11/21/2016 15:00,2016,November,21,Monday,15,2,Bourke Street Mall (South),2201
1683570,11/21/2016 15:00,2016,November,21,Monday,15,5,Princes Bridge,1556
1683571,11/21/2016 15:00,2016,November,21,Monday,15,6,Flinders Street Station Underpass,1866
1683572,11/21/2016 15:00,2016,November,21,Monday,15,8,Webb Bridge,162
1683573,11/21/2016 15:00,2016,November,21,Monday,15,9,Southern Cross Station,772
1683574,11/21/2016 15:00,2016,November,21,Monday,15,10,Victoria Point,254
1683575,11/21/2016 15:00,2016,November,21,Monday,15,11,Waterfront City,54
1683576,11/21/2016 15:00,2016,November,21,Monday,15,12,New Quay,143
1683577,11/21/2016 15:00,2016,November,21,Monday,15,13,Flagstaff Station,1268
1683578,11/21/2016 15:00,2016,November,21,Monday,15,14,Sandridge Bridge,535
1683579,11/21/2016 15:00,2016,November,21,Monday,15,15,State Library,1495
1683580,11/21/2016 15:00,2016,November,21,Monday,15,17,Collins Place (South),670
1683581,11/21/2016 15:00,2016,November,21,Monday,15,18,Collins Place (North),558
1683582,11/21/2016 15:00,2016,November,21,Monday,15,19,Chinatown-Swanston St (North),827
1683583,11/21/2016 15:00,2016,November,21,Monday,15,20,Chinatown-Lt Bourke St (South),414
1683584,11/21/2016 15:00,2016,November,21,Monday,15,21,Bourke St-Russell St (West),687
1683585,11/21/2016 15:00,2016,November,21,Monday,15,24,Spencer St-Collins St (North),1980
1683586,11/21/2016 15:00,2016,November,21,Monday,15,25,Melbourne Convention Exhibition Centre,756
1683587,11/21/2016 15:00,2016,November,21,Monday,15,26,QV Market-Elizabeth St (West),534
1683588,11/21/2016 15:00,2016,November,21,Monday,15,27,QV Market-Peel St,157
1683589,11/21/2016 15:00,2016,November,21,Monday,15,28,The Arts Centre,1204
1683590,11/21/2016 15:00,2016,November,21,Monday,15,29,St Kilda Rd-Alexandra Gardens,605
1683591,11/21/2016 15:00,2016,November,21,Monday,15,30,Lonsdale St (South),550
1683592,11/21/2016 15:00,2016,November,21,Monday,15,31,Lygon St (West),449
1683593,11/21/2016 15:00,2016,November,21,Monday,15,32,City Square,1427
1683594,11/21/2016 15:00,2016,November,21,Monday,15,33,Flinders St-Spring St (West),271
1683595,11/21/2016 15:00,2016,November,21,Monday,15,34,Flinders St-Spark La,162
1683596,11/21/2016 15:00,2016,November,21,Monday,15,35,Southbank,1893
1683597,11/21/2016 15:00,2016,November,21,Monday,15,36,Queen St (West),481
1683598,11/21/2016 15:00,2016,November,21,Monday,15,37,Lygon St (East),248
1683599,11/21/2016 15:00,2016,November,21,Monday,15,38,Flinders St-Swanston St (West),3688
1683600,11/21/2016 15:00,2016,November,21,Monday,15,39,Alfred Place,246
1683601,11/21/2016 15:00,2016,November,21,Monday,15,40,Lonsdale St-Spring St (West),388
1683602,11/21/2016 15:00,2016,November,21,Monday,15,42,Grattan St-Swanston St (West),250
1683603,11/21/2016 15:00,2016,November,21,Monday,15,43,Monash Rd-Swanston St (West),211
1683604,11/21/2016 15:00,2016,November,21,Monday,15,44,Tin Alley-Swanston St (West),88
1683605,11/21/2016 15:00,2016,November,21,Monday,15,53,Collins St (North),1376
1683606,11/21/2016 16:00,2016,November,21,Monday,16,1,Bourke Street Mall (North),2335
1683607,11/21/2016 16:00,2016,November,21,Monday,16,2,Bourke Street Mall (South),2022
1683608,11/21/2016 16:00,2016,November,21,Monday,16,5,Princes Bridge,1831
